일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2004-11-19,9080,-190,-2.05,9200,9320,8990,445179,2.03E+11,6.69E+13,147299337
2004-11-18,9270,40,0.43,9300,9390,9200,588572,2.73E+11,6.83E+13,147299337
2004-11-17,9230,120,1.32,9120,9250,9110,439562,2.02E+11,6.80E+13,147299337
2004-11-16,9110,-20,-0.22,9180,9200,9100,495098,2.26E+11,6.71E+13,147299337
2004-11-15,9130,160,1.78,9060,9200,9050,380686,1.74E+11,6.72E+13,147299337
2004-11-12,8970,230,2.63,8980,9020,8870,454098,2.04E+11,6.61E+13,147299337
2004-11-11,8740,-40,-0.46,8780,8860,8710,610884,2.68E+11,6.44E+13,147299337
2004-11-10,8780,160,1.86,8640,8780,8640,366057,1.60E+11,6.47E+13,147299337
2004-11-09,8620,-180,-2.05,8690,8750,8600,535503,2.32E+11,6.35E+13,147299337
2004-11-08,8800,-250,-2.76,9170,9170,8800,422837,1.89E+11,6.48E+13,147299337
2004-11-05,9050,90,1,9040,9080,8990,641179,2.90E+11,6.67E+13,147299337
2004-11-04,8960,-140,-1.54,9120,9130,8960,601677,2.72E+11,6.60E+13,147299337
2004-11-03,9100,300,3.41,8840,9100,8820,504366,2.27E+11,6.70E+13,147299337
2004-11-02,8800,10,0.11,8720,8860,8720,329018,1.45E+11,6.48E+13,147299337
2004-11-01,8790,0,0,8750,8820,8660,227882,99574194000,6.47E+13,147299337
2004-10-29,8790,0,0,8760,8800,8650,535245,2.34E+11,6.47E+13,147299337
2004-10-28,8790,210,2.45,8820,8850,8680,453529,1.99E+11,6.47E+13,147299337
2004-10-27,8580,-20,-0.23,8670,8700,8490,531995,2.29E+11,6.32E+13,147299337
2004-10-26,8600,40,0.47,8590,8670,8580,274872,1.18E+11,6.33E+13,147299337
2004-10-25,8560,-190,-2.17,8660,8660,8490,630626,2.71E+11,6.30E+13,147299337
2004-10-22,8750,170,1.98,8700,8830,8680,465858,2.04E+11,6.44E+13,147299337
2004-10-21,8580,10,0.12,8570,8720,8550,583366,2.51E+11,6.32E+13,147299337
2004-10-20,8570,-200,-2.28,8620,8780,8550,498320,2.16E+11,6.31E+13,147299337
2004-10-19,8770,120,1.39,8800,8870,8720,528292,2.32E+11,6.46E+13,147299337
2004-10-18,8650,-90,-1.03,8640,8720,8560,742560,3.21E+11,6.37E+13,147299337
2004-10-15,8740,-140,-1.58,8820,8930,8730,1293901,5.69E+11,6.44E+13,147299337
2004-10-14,8880,-100,-1.11,8960,8960,8740,1017089,4.51E+11,6.54E+13,147299337
2004-10-13,8980,60,0.67,8940,9020,8930,727849,3.27E+11,6.61E+13,147299337
2004-10-12,8920,-410,-4.39,9280,9280,8920,1061701,4.82E+11,6.57E+13,147299337
2004-10-11,9330,-200,-2.1,9410,9450,9310,768317,3.60E+11,6.87E+13,147299337
2004-10-08,9530,-230,-2.36,9660,9750,9490,836061,4.02E+11,7.02E+13,147299337
2004-10-07,9760,-130,-1.31,9820,9890,9640,362921,1.76E+11,7.19E+13,147299337
2004-10-06,9890,130,1.33,9790,10020,9700,723015,3.57E+11,7.28E+13,147299337
2004-10-05,9760,-40,-0.41,9860,9860,9680,463306,2.26E+11,7.19E+13,147299337
2004-10-04,9800,580,6.29,9420,9800,9420,636619,3.07E+11,7.22E+13,147299337
2004-10-01,9220,60,0.66,9160,9270,9120,530609,2.44E+11,6.79E+13,147299337
2004-09-30,9160,-20,-0.22,9060,9180,9060,532078,2.43E+11,6.75E+13,147299337
2004-09-24,9180,-20,-0.22,9120,9230,9080,346485,1.59E+11,6.76E+13,147299337
2004-09-23,9200,-50,-0.54,9160,9200,9090,475166,2.18E+11,6.78E+13,147299337
2004-09-22,9250,-230,-2.43,9500,9580,9250,392799,1.85E+11,6.81E+13,147299337
2004-09-21,9480,100,1.07,9460,9490,9380,354370,1.67E+11,6.98E+13,147299337
2004-09-20,9380,-10,-0.11,9370,9530,9340,469603,2.22E+11,6.91E+13,147299337
2004-09-17,9390,-210,-2.19,9600,9640,9370,688965,3.28E+11,6.92E+13,147299337
2004-09-16,9600,40,0.42,9420,9720,9380,587680,2.82E+11,7.07E+13,147299337
2004-09-15,9560,-110,-1.14,9550,9700,9540,497374,2.39E+11,7.04E+13,147299337
2004-09-14,9670,170,1.79,9740,9760,9620,811288,3.93E+11,7.12E+13,147299337
2004-09-13,9500,350,3.83,9270,9500,9240,793351,3.73E+11,7.00E+13,147299337
2004-09-10,9150,370,4.21,8840,9190,8760,875749,3.94E+11,6.74E+13,147299337
2004-09-09,8780,110,1.27,8670,8800,8620,642054,2.80E+11,6.47E+13,147299337
2004-09-08,8670,-10,-0.12,8680,8800,8670,345375,1.51E+11,6.39E+13,147299337
2004-09-07,8680,10,0.12,8680,8740,8640,264463,1.15E+11,6.39E+13,147299337
2004-09-06,8670,-60,-0.69,8700,8730,8570,473691,2.05E+11,6.39E+13,147299337
2004-09-03,8730,-310,-3.43,8920,8960,8730,647732,2.86E+11,6.43E+13,147299337
2004-09-02,9040,-20,-0.22,9040,9120,8960,352113,1.59E+11,6.66E+13,147299337
2004-09-01,9060,40,0.44,9020,9140,8950,377377,1.71E+11,6.67E+13,147299337
2004-08-31,9020,-140,-1.53,9020,9080,8930,468386,2.11E+11,6.64E+13,147299337
2004-08-30,9160,-10,-0.11,9170,9250,9110,241630,1.11E+11,6.75E+13,147299337
2004-08-27,9170,50,0.55,9120,9200,9080,402941,1.84E+11,6.75E+13,147299337
2004-08-26,9120,100,1.11,9100,9180,9070,497112,2.27E+11,6.72E+13,147299337
2004-08-25,9020,120,1.35,8920,9060,8860,457356,2.05E+11,6.64E+13,147299337
2004-08-24,8900,140,1.6,8780,8940,8690,405015,1.79E+11,6.55E+13,147299337
2004-08-23,8760,80,0.92,8740,8790,8620,435439,1.90E+11,6.40E+13,146097680
2004-08-20,8680,-150,-1.7,8790,8790,8670,326266,1.42E+11,6.34E+13,146097680
2004-08-19,8830,230,2.67,8690,8840,8680,559471,2.46E+11,6.45E+13,146097680
2004-08-18,8600,90,1.06,8590,8640,8450,415044,1.78E+11,6.28E+13,146097680
2004-08-17,8510,-90,-1.05,8700,8720,8510,287150,1.24E+11,6.22E+13,146097680
2004-08-16,8600,-160,-1.83,8720,8760,8530,361485,1.56E+11,6.28E+13,146097680
2004-08-13,8760,140,1.62,8620,8800,8520,496574,2.16E+11,6.40E+13,146097680
2004-08-12,8620,110,1.29,8460,8620,8430,569759,2.44E+11,6.30E+13,146097680
2004-08-11,8510,30,0.35,8560,8610,8510,368387,1.58E+11,6.22E+13,146097680
2004-08-10,8480,100,1.19,8340,8510,8330,376410,1.59E+11,6.19E+13,146097680
2004-08-09,8380,-10,-0.12,8160,8380,8160,506802,2.10E+11,6.12E+13,146097680
2004-08-06,8390,-70,-0.83,8300,8520,8280,358431,1.51E+11,6.13E+13,146097680
2004-08-05,8460,200,2.42,8260,8470,8210,431818,1.81E+11,6.18E+13,146097680
2004-08-04,8260,0,0,8110,8260,8060,375988,1.53E+11,6.03E+13,146097680
2004-08-03,8260,100,1.23,8200,8300,8180,287373,1.18E+11,6.03E+13,146097680
2004-08-02,8160,-180,-2.16,8350,8350,8160,447638,1.84E+11,5.96E+13,146097680
2004-07-30,8340,120,1.46,8330,8390,8280,390078,1.63E+11,6.09E+13,146097680
2004-07-29,8220,-240,-2.84,8310,8360,8200,358967,1.48E+11,6.00E+13,146097680
2004-07-28,8460,60,0.71,8540,8590,8420,469084,2.00E+11,6.18E+13,146097680
2004-07-27,8400,40,0.48,8280,8420,8200,416817,1.73E+11,6.14E+13,146097680
2004-07-26,8360,0,0,8200,8410,8200,327744,1.36E+11,6.11E+13,146097680
2004-07-23,8360,10,0.12,8340,8430,8310,391026,1.64E+11,6.11E+13,146097680
2004-07-22,8350,-240,-2.79,8350,8370,8270,622068,2.59E+11,6.10E+13,146097680
2004-07-21,8590,250,3,8530,8630,8500,474890,2.03E+11,6.27E+13,146097680
2004-07-20,8340,-190,-2.23,8380,8460,8340,404989,1.70E+11,6.09E+13,146097680
2004-07-19,8530,70,0.83,8300,8550,8280,482588,2.04E+11,6.23E+13,146097680
2004-07-16,8460,290,3.55,8080,8460,7990,961775,3.96E+11,6.18E+13,146097680
2004-07-15,8170,-190,-2.27,8320,8380,7990,1145554,4.67E+11,5.97E+13,146097680
2004-07-14,8360,-310,-3.58,8590,8650,8330,609056,2.59E+11,6.11E+13,146097680
2004-07-13,8670,210,2.48,8530,8670,8440,515481,2.21E+11,6.33E+13,146097680
2004-07-12,8460,-20,-0.24,8520,8590,8440,667768,2.84E+11,6.18E+13,146097680
2004-07-09,8480,80,0.95,8360,8510,8350,775613,3.27E+11,6.19E+13,146097680
2004-07-08,8400,-340,-3.89,8540,8640,8390,1106829,4.70E+11,6.14E+13,146097680
2004-07-07,8740,-80,-0.91,8500,8740,8400,750052,3.21E+11,6.38E+13,146097680
2004-07-06,8820,-40,-0.45,8730,8930,8730,457163,2.02E+11,6.44E+13,146097680
2004-07-05,8860,-20,-0.23,8880,8930,8670,550043,2.41E+11,6.47E+13,146097680
2004-07-02,8880,-420,-4.52,9100,9100,8820,717982,3.21E+11,6.49E+13,146097680
2004-07-01,9300,-240,-2.52,9520,9550,9290,512358,2.41E+11,6.79E+13,146097680
2004-06-30,9540,120,1.27,9490,9590,9390,519841,2.47E+11,6.97E+13,146097680
2004-06-29,9420,60,0.64,9200,9470,9160,461056,2.15E+11,6.88E+13,146097680
2004-06-28,9360,-280,-2.9,9600,9600,9290,537068,2.52E+11,6.84E+13,146097680
2004-06-25,9640,250,2.66,9490,9660,9430,607260,2.90E+11,7.04E+13,146097680
2004-06-24,9390,410,4.57,9240,9450,9180,723754,3.37E+11,6.86E+13,146097680
2004-06-23,8980,100,1.13,9000,9080,8870,571102,2.57E+11,6.56E+13,146097680
2004-06-22,8880,-40,-0.45,8840,8890,8710,428963,1.88E+11,6.49E+13,146097680
2004-06-21,8920,210,2.41,8800,8980,8740,602878,2.68E+11,6.52E+13,146097680
2004-06-18,8710,-130,-1.47,8700,8880,8560,524323,2.28E+11,6.36E+13,146097680
2004-06-17,8840,120,1.38,8790,8840,8580,737159,3.21E+11,6.46E+13,146097680
2004-06-16,8720,-50,-0.57,8800,9030,8690,748944,3.32E+11,6.37E+13,146097680
2004-06-15,8770,200,2.33,8600,8770,8420,794498,3.43E+11,6.41E+13,146097680
2004-06-14,8570,-160,-1.83,8600,8880,8530,929633,4.05E+11,6.26E+13,146097680
2004-06-11,8730,-630,-6.73,9360,9370,8660,1442295,6.44E+11,6.38E+13,146097680
2004-06-10,9360,-300,-3.11,9500,9580,9300,1118674,5.26E+11,6.84E+13,146097680
2004-06-09,9660,-300,-3.01,10080,10100,9610,577082,2.83E+11,7.06E+13,146097680
2004-06-08,9960,40,0.4,10100,10140,9920,413647,2.07E+11,7.28E+13,146097680
2004-06-07,9920,300,3.12,9840,9940,9770,566203,2.79E+11,7.25E+13,146097680
2004-06-04,9620,150,1.58,9500,9630,9340,679272,3.23E+11,7.03E+13,146097680
2004-06-03,9470,-570,-5.68,10060,10140,9470,1020033,4.98E+11,6.92E+13,146097680
2004-06-02,10040,-260,-2.52,10200,10220,9980,515988,2.60E+11,7.33E+13,146097680
2004-06-01,10300,180,1.78,10160,10340,10120,310043,1.59E+11,7.52E+13,146097680
2004-05-31,10120,-280,-2.69,10340,10360,9990,477512,2.42E+11,7.39E+13,146097680
2004-05-28,10400,280,2.77,10320,10400,10200,510303,2.63E+11,7.60E+13,146097680
2004-05-27,10120,280,2.85,10220,10260,10100,560753,2.86E+11,7.39E+13,146097680
2004-05-25,9840,-380,-3.72,10040,10060,9830,542560,2.69E+11,7.19E+13,146097680
2004-05-24,10220,180,1.79,10280,10300,10120,399931,2.04E+11,7.47E+13,146097680
2004-05-21,10040,150,1.52,9990,10040,9870,449980,2.24E+11,7.33E+13,146097680
2004-05-20,9890,-110,-1.1,9920,10180,9740,830837,4.13E+11,7.22E+13,146097680
2004-05-19,10000,530,5.6,9580,10120,9570,829377,4.09E+11,7.30E+13,146097680
2004-05-18,9470,310,3.38,9010,9560,8960,1087083,5.08E+11,6.92E+13,146097680
2004-05-17,9160,-670,-6.82,9760,9840,9160,1093093,5.14E+11,6.69E+13,146097680
2004-05-14,9830,-310,-3.06,10220,10320,9710,1077128,5.38E+11,7.33E+13,149157680
2004-05-13,10140,-360,-3.43,10400,10500,10140,772133,3.96E+11,7.56E+13,149157680
2004-05-12,10500,480,4.79,10300,10600,10220,905499,4.72E+11,7.83E+13,149157680
2004-05-11,10020,-160,-1.57,10180,10320,9980,1053296,5.33E+11,7.47E+13,149157680
2004-05-10,10180,-620,-5.74,10600,10680,9840,1015597,5.22E+11,7.59E+13,149157680
2004-05-07,10800,240,2.27,10500,10800,10360,914973,4.87E+11,8.05E+13,149157680
2004-05-06,10560,-540,-4.86,10960,11000,10520,1161899,6.24E+11,7.88E+13,149157680
2004-05-04,11100,-20,-0.18,11120,11280,11000,951100,5.30E+11,8.28E+13,149157680
2004-05-03,11120,-20,-0.18,11140,11220,10920,764935,4.22E+11,8.29E+13,149157680
2004-04-30,11140,-380,-3.3,11200,11420,10980,1382599,7.73E+11,8.31E+13,149157680
2004-04-29,11520,-520,-4.32,11700,11800,11440,1216802,7.07E+11,8.59E+13,149157680
2004-04-28,12040,-320,-2.59,12360,12380,12020,795390,4.86E+11,8.98E+13,149157680
2004-04-27,12360,-160,-1.28,12520,12580,12300,702086,4.37E+11,9.22E+13,149157680
2004-04-26,12520,-220,-1.73,12740,12760,12520,561874,3.56E+11,9.34E+13,149157680
2004-04-23,12740,340,2.74,12500,12740,12440,720217,4.54E+11,9.50E+13,149157680
2004-04-22,12400,-100,-0.8,12500,12620,12340,738484,4.62E+11,9.25E+13,149157680
2004-04-21,12500,200,1.63,12260,12540,12160,865964,5.34E+11,9.32E+13,149157680
2004-04-20,12300,320,2.67,12140,12300,11980,683283,4.15E+11,9.17E+13,149157680
2004-04-19,11980,100,0.84,11900,11980,11820,774293,4.60E+11,8.93E+13,149157680
2004-04-16,11880,-420,-3.41,12200,12200,11840,1106913,6.66E+11,8.86E+13,149157680
2004-04-14,12300,-20,-0.16,12320,12320,12160,804183,4.94E+11,9.17E+13,149157680
2004-04-13,12320,120,0.98,12300,12440,12240,605118,3.74E+11,9.19E+13,149157680
2004-04-12,12200,300,2.52,11900,12280,11880,435900,2.65E+11,9.10E+13,149157680
2004-04-09,11900,-200,-1.65,11980,12000,11800,321363,1.91E+11,8.87E+13,149157680
2004-04-08,12100,100,0.83,12100,12100,11940,428071,2.58E+11,9.02E+13,149157680
2004-04-07,12000,100,0.84,11900,12140,11820,544137,3.26E+11,8.95E+13,149157680
2004-04-06,11900,600,5.31,11680,11900,11640,833831,4.92E+11,8.87E+13,149157680
2004-04-02,11300,-200,-1.74,11560,11580,11300,410563,2.35E+11,8.43E+13,149157680
2004-04-01,11500,60,0.52,11400,11500,11360,395780,2.26E+11,8.58E+13,149157680
2004-03-31,11440,240,2.14,11360,11440,11260,597861,3.40E+11,8.53E+13,149157680
2004-03-30,11200,100,0.9,11240,11300,11140,402826,2.26E+11,8.35E+13,149157680
2004-03-29,11100,200,1.83,10980,11220,10960,491426,2.74E+11,8.28E+13,149157680
2004-03-26,10900,200,1.87,10940,11080,10860,854116,4.68E+11,8.13E+13,149157680
2004-03-25,10700,-140,-1.29,10900,10940,10620,468804,2.53E+11,7.98E+13,149157680
2004-03-24,10840,20,0.18,10800,10900,10700,420804,2.27E+11,8.08E+13,149157680
2004-03-23,10820,-60,-0.55,10700,10880,10640,382156,2.05E+11,8.07E+13,149157680
2004-03-22,10880,-220,-1.98,11000,11080,10820,400081,2.19E+11,8.11E+13,149157680
2004-03-19,11100,220,2.02,10820,11100,10800,341101,1.87E+11,8.28E+13,149157680
2004-03-18,10880,-20,-0.18,10960,10960,10740,440752,2.39E+11,8.11E+13,149157680
2004-03-17,10900,340,3.22,10680,10940,10640,423484,2.29E+11,8.13E+13,149157680
2004-03-16,10560,60,0.57,10340,10560,10280,394146,2.05E+11,7.88E+13,149157680
2004-03-15,10500,20,0.19,10640,10660,10500,364469,1.93E+11,7.83E+13,149157680
2004-03-12,10480,-180,-1.69,10600,10660,10140,921331,4.83E+11,7.82E+13,149157680
2004-03-11,10660,40,0.38,10580,10820,10560,922782,4.92E+11,7.95E+13,149157680
2004-03-10,10620,-160,-1.48,10760,10840,10600,452426,2.42E+11,7.92E+13,149157680
2004-03-09,10780,-200,-1.82,10800,10900,10700,353565,1.91E+11,8.04E+13,149157680
2004-03-08,10980,-300,-2.66,11220,11260,10940,404777,2.24E+11,8.19E+13,149157680
2004-03-05,11280,-100,-0.88,11420,11420,11280,428855,2.44E+11,8.41E+13,149157680
2004-03-04,11380,300,2.71,11080,11380,11040,428181,2.42E+11,8.49E+13,149157680
2004-03-03,11080,0,0,11100,11180,11040,359226,2.00E+11,8.26E+13,149157680
2004-03-02,11080,180,1.65,11100,11160,10980,498670,2.76E+11,8.26E+13,149157680
2004-02-27,10900,380,3.61,10400,10900,10400,419377,2.24E+11,8.13E+13,149157680
2004-02-26,10520,20,0.19,10540,10640,10460,344548,1.82E+11,7.85E+13,149157680
2004-02-25,10500,-120,-1.13,10560,10580,10440,490896,2.58E+11,7.83E+13,149157680
2004-02-24,10620,-320,-2.93,10800,10880,10580,608511,3.26E+11,7.92E+13,149157680
2004-02-23,10940,-40,-0.36,10900,11040,10780,381737,2.08E+11,8.16E+13,149157680
2004-02-20,10980,-120,-1.08,10940,11080,10880,363375,2.00E+11,8.19E+13,149157680
2004-02-19,11100,120,1.09,11020,11100,10900,377718,2.08E+11,8.28E+13,149157680
2004-02-18,10980,-220,-1.96,11260,11360,10980,373082,2.08E+11,8.19E+13,149157680
2004-02-17,11200,-60,-0.53,11220,11420,11120,364409,2.05E+11,8.35E+13,149157680
2004-02-16,11260,160,1.44,11100,11320,11020,625017,3.50E+11,8.40E+13,149157680
2004-02-13,11100,120,1.09,10900,11100,10840,335215,1.84E+11,8.28E+13,149157680
2004-02-12,10980,-100,-0.9,11200,11200,10920,571000,3.16E+11,8.19E+13,149157680
2004-02-11,11080,160,1.47,11000,11180,10960,608784,3.37E+11,8.38E+13,151307680
2004-02-10,10920,60,0.55,10940,11000,10760,411416,2.24E+11,8.26E+13,151307680
2004-02-09,10860,320,3.04,10720,10920,10700,452758,2.45E+11,8.22E+13,151307248
2004-02-06,10540,300,2.93,10320,10700,10280,697507,3.66E+11,7.97E+13,151307248
2004-02-05,10240,60,0.59,10100,10300,10060,364986,1.86E+11,7.75E+13,151307248
2004-02-04,10180,-160,-1.55,10280,10340,10180,371285,1.90E+11,7.70E+13,151307248
2004-02-03,10340,-260,-2.45,10300,10480,10280,458660,2.38E+11,7.82E+13,151307248
2004-02-02,10600,120,1.15,10480,10600,10400,252921,1.33E+11,8.01E+13,151195917
2004-01-30,10480,-180,-1.69,10660,10680,10420,430378,2.26E+11,7.92E+13,151195917
2004-01-29,10660,-100,-0.93,10820,10820,10560,473272,2.52E+11,8.06E+13,151195917
2004-01-28,10760,60,0.56,10760,10960,10640,583722,3.16E+11,8.13E+13,151195917
2004-01-27,10700,-200,-1.83,11080,11080,10600,696294,3.77E+11,8.09E+13,151195917
2004-01-26,10900,380,3.61,10840,11100,10700,1475796,8.04E+11,8.24E+13,151195917
2004-01-20,10520,100,0.96,10420,10600,10300,403077,2.11E+11,7.95E+13,151128869
2004-01-19,10420,300,2.96,10180,10480,10140,538967,2.79E+11,7.87E+13,151128869
2004-01-16,10120,190,1.91,10020,10140,10000,554950,2.79E+11,7.65E+13,151128869
2004-01-15,9930,40,0.4,9900,10000,9810,632553,3.14E+11,7.50E+13,151128869
2004-01-14,9890,-170,-1.69,9820,9990,9820,574867,2.85E+11,7.46E+13,150853209
2004-01-13,10060,-40,-0.4,10160,10180,10000,440843,2.22E+11,7.59E+13,150853209
2004-01-12,10100,-60,-0.59,10100,10200,9960,679915,3.43E+11,7.62E+13,150853209
2004-01-09,10160,780,8.32,9600,10240,9560,1469628,7.28E+11,7.66E+13,150853209
2004-01-08,9380,80,0.86,9420,9550,9370,750498,3.55E+11,7.08E+13,150853209
2004-01-07,9300,100,1.09,9270,9380,9240,399440,1.86E+11,7.01E+13,150853209
2004-01-06,9200,50,0.55,9340,9340,9170,448150,2.07E+11,6.94E+13,150853209
2004-01-05,9150,170,1.89,8980,9150,8950,447718,2.04E+11,6.90E+13,150853209
2004-01-02,8980,-40,-0.44,9020,9060,8930,378898,1.70E+11,6.77E+13,150853209
2003-12-30,9020,220,2.5,8960,9080,8900,448634,2.02E+11,6.80E+13,150853209
2003-12-29,8800,-30,-0.34,8800,8850,8760,368876,1.62E+11,6.64E+13,150853209
2003-12-26,8830,50,0.57,8780,8840,8780,439136,1.93E+11,6.66E+13,150853209
2003-12-24,8780,-60,-0.68,8900,8930,8710,586749,2.59E+11,6.62E+13,150853209
2003-12-23,8840,0,0,8880,8930,8840,452067,2.00E+11,6.67E+13,150853209
2003-12-22,8840,-130,-1.45,8820,8960,8820,445253,1.98E+11,6.67E+13,150853209
2003-12-19,8970,120,1.36,8910,9040,8870,470633,2.11E+11,6.77E+13,150853209
2003-12-18,8850,0,0,8850,8880,8750,782612,3.46E+11,6.68E+13,150853209
2003-12-17,8850,-230,-2.53,9100,9130,8840,776460,3.48E+11,6.67E+13,150842395
2003-12-16,9080,-140,-1.52,9020,9160,8980,490590,2.22E+11,6.85E+13,150842395
2003-12-15,9220,120,1.32,9200,9290,9150,441544,2.04E+11,6.95E+13,150842395
2003-12-12,9100,50,0.55,9200,9250,9060,429952,1.97E+11,6.86E+13,150842395
2003-12-11,9050,-10,-0.11,9060,9230,9050,1015208,4.61E+11,6.83E+13,150842395
2003-12-10,9060,160,1.8,8750,9060,8720,1041971,4.60E+11,6.83E+13,150842395
2003-12-09,8900,-100,-1.11,8980,9080,8880,392066,1.75E+11,6.71E+13,150842395
2003-12-08,9000,-30,-0.33,9030,9060,8820,576982,2.60E+11,6.79E+13,150842395
2003-12-05,9030,-190,-2.06,9210,9210,8990,567509,2.58E+11,6.81E+13,150842395
2003-12-04,9220,-200,-2.12,9360,9400,9220,430977,2.00E+11,6.95E+13,150842395
2003-12-03,9420,50,0.53,9400,9510,9330,341156,1.61E+11,7.10E+13,150842395
2003-12-02,9370,50,0.54,9390,9410,9330,388327,1.82E+11,7.07E+13,150842395
2003-12-01,9320,20,0.22,9300,9400,9210,353318,1.65E+11,7.03E+13,150842395
2003-11-28,9300,190,2.09,9130,9340,9130,364500,1.69E+11,7.01E+13,150842395
2003-11-27,9110,10,0.11,9100,9140,9010,265957,1.21E+11,6.87E+13,150842395
2003-11-26,9100,70,0.78,9050,9130,8980,379004,1.72E+11,6.86E+13,150842395
2003-11-25,9030,160,1.8,9020,9070,8920,475289,2.14E+11,6.81E+13,150842395
2003-11-24,8870,-250,-2.74,9090,9130,8840,436803,1.95E+11,6.69E+13,150842395
2003-11-21,9120,140,1.56,8950,9170,8920,656017,2.97E+11,6.88E+13,150835636
2003-11-20,8980,-150,-1.64,9060,9130,8950,651351,2.94E+11,6.77E+13,150835636
2003-11-19,9130,-200,-2.14,9120,9210,9050,751108,3.42E+11,6.89E+13,150835636
2003-11-18,9330,110,1.19,9160,9350,9160,281467,1.30E+11,7.04E+13,150835636
2003-11-17,9220,-160,-1.71,9300,9310,9080,504925,2.32E+11,6.95E+13,150835636
2003-11-14,9380,-160,-1.68,9480,9570,9380,381479,1.81E+11,7.07E+13,150835636
2003-11-13,9540,140,1.49,9560,9570,9410,537707,2.56E+11,7.19E+13,150835636
2003-11-12,9400,180,1.95,9200,9400,9150,305357,1.42E+11,7.09E+13,150835636
2003-11-11,9220,-100,-1.07,9120,9230,9060,504945,2.30E+11,6.95E+13,150835636
2003-11-10,9320,-220,-2.31,9420,9490,9190,527244,2.45E+11,7.03E+13,150835636
2003-11-07,9540,240,2.58,9400,9540,9360,379139,1.78E+11,7.19E+13,150835636
2003-11-06,9300,-300,-3.13,9600,9610,9280,646559,3.07E+11,7.01E+13,150835636
2003-11-05,9600,20,0.21,9480,9610,9440,594854,2.84E+11,7.24E+13,150824822
2003-11-04,9580,90,0.95,9600,9690,9480,815874,3.92E+11,7.22E+13,150824822
2003-11-03,9490,90,0.96,9400,9500,9330,360846,1.70E+11,7.16E+13,150824822
2003-10-31,9400,-20,-0.21,9500,9510,9270,491659,2.31E+11,7.09E+13,150824822
2003-10-30,9420,80,0.86,9400,9440,9320,417794,1.96E+11,7.10E+13,150824822
2003-10-29,9340,100,1.08,9420,9480,9330,691498,3.25E+11,7.04E+13,150824822
2003-10-28,9240,280,3.13,8970,9290,8900,641982,2.94E+11,6.97E+13,150824822
2003-10-27,8960,220,2.52,8750,8960,8710,464830,2.05E+11,6.76E+13,150824822
2003-10-24,8740,-210,-2.35,8950,8990,8690,604820,2.67E+11,6.59E+13,150824822
2003-10-23,8950,-450,-4.79,9180,9240,8900,709273,3.21E+11,6.75E+13,150797786
2003-10-22,9400,160,1.73,9300,9420,9150,589650,2.75E+11,7.09E+13,150797786
2003-10-21,9240,80,0.87,9240,9370,9140,687879,3.17E+11,6.97E+13,150797786
2003-10-20,9160,120,1.33,8970,9200,8970,563892,2.57E+11,6.91E+13,150797786
2003-10-17,9040,-150,-1.63,9180,9320,8990,735896,3.36E+11,6.82E+13,150797786
2003-10-16,9190,170,1.88,9000,9190,8920,741036,3.37E+11,6.93E+13,150797786
2003-10-15,9020,-40,-0.44,9120,9150,8940,521256,2.36E+11,6.80E+13,150797786
2003-10-14,9060,160,1.8,8990,9120,8980,687552,3.12E+11,6.83E+13,150797786
2003-10-13,8900,0,0,8780,8950,8720,549225,2.44E+11,6.71E+13,150792271
2003-10-10,8900,330,3.85,8620,8960,8560,828730,3.63E+11,6.71E+13,150792271
2003-10-09,8570,90,1.06,8480,8620,8450,810190,3.45E+11,6.46E+13,150792271
